19:41:28 | INFO | ❌
19:41:28 | INFO | ----- BANDUSDT - Signals -----
19:41:28 | INFO | initial filters
19:41:29 | INFO | ✅ - Return: 4.63%
19:41:29 | INFO | ✅ - Volume: 1.19M
19:41:29 | INFO | ✅
19:41:29 | INFO | signal filters
19:41:29 | INFO | ❌ - Breakout - 0.99 ATRs
19:41:29 | INFO | ❌ - Volume breakout - 0.21
19:41:29 | INFO | ❌
19:41:29 | INFO | ----- DOGEUSDT - Signals -----
19:41:29 | INFO | initial filters
19:41:29 | INFO | ✅ - Return: 7.00%
19:41:29 | INFO | ✅ - Volume: 851.69M
19:41:29 | INFO | ✅
19:41:29 | INFO | signal filters
19:41:30 | INFO | ❌ - Breakout - 0.97 ATRs
19:41:30 | INFO | ❌ - Volume breakout - 0.08
19:41:30 | INFO | ❌
19:41:30 | INFO | ----- RLCUSDT - Signals -----
19:41:30 | INFO | initial filters
19:41:30 | INFO | ✅ - Return: 3.16%
19:41:30 | INFO | ❌ - Volume: 0.40M
19:41:30 | INFO | ❌
19:41:30 | INFO | ----- SNXUSDT - Signals -----
19:41:30 | INFO | initial filters
19:41:30 | INFO | ✅ - Return: 8.09%
19:41:30 | INFO | ✅ - Volume: 8.51M
19:41:30 | INFO | ✅
19:41:30 | INFO | signal filters
19:41:31 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:31 | INFO | ❌ - Volume breakout - 0.05
19:41:31 | INFO | ❌
19:41:31 | INFO | ----- YFIUSDT - Signals -----
19:41:31 | INFO | initial filters
19:41:31 | INFO | ✅ - Return: 0.46%
19:41:31 | INFO | ❌ - Volume: 0.00M
19:41:31 | INFO | ❌
19:41:31 | INFO | ----- CRVUSDT - Signals -----
19:41:31 | INFO | initial filters
19:41:31 | INFO | ✅ - Return: 5.66%
19:41:31 | INFO | ✅ - Volume: 11.05M
19:41:31 | INFO | ✅
19:41:31 | INFO | signal filters
19:41:31 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:31 | INFO | ❌ - Volume breakout - 0.07
19:41:31 | INFO | ❌
19:41:31 | INFO | ----- SUSHIUSDT - Signals -----
19:41:31 | INFO | initial filters
19:41:32 | INFO | ✅ - Return: 8.64%
19:41:32 | INFO | ✅ - Volume: 2.11M
19:41:32 | INFO | ✅
19:41:32 | INFO | signal filters
19:41:32 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:32 | INFO | ❌ - Volume breakout - 0.04
19:41:32 | INFO | ❌
19:41:32 | INFO | ----- UNIUSDT - Signals -----
19:41:32 | INFO | initial filters
19:41:32 | INFO | ✅ - Return: 2.23%
19:41:32 | INFO | ✅ - Volume: 3.19M
19:41:32 | INFO | ✅
19:41:32 | INFO | signal filters
19:41:33 | INFO | ❌ - Breakout - 0.88 ATRs
19:41:33 | INFO | ❌ - Volume breakout - 0.03
19:41:33 | INFO | ❌
19:41:33 | INFO | ----- MANAUSDT - Signals -----
19:41:33 | INFO | initial filters
19:41:33 | INFO | ✅ - Return: 3.68%
19:41:33 | INFO | ✅ - Volume: 11.22M
19:41:33 | INFO | ✅
19:41:33 | INFO | signal filters
19:41:33 | INFO | ❌ - Breakout - 0.98 ATRs
19:41:33 | INFO | ❌ - Volume breakout - 0.11
19:41:33 | INFO | ❌
19:41:33 | INFO | ----- STORJUSDT - Signals -----
19:41:33 | INFO | initial filters
19:41:34 | INFO | ✅ - Return: 1.17%
19:41:34 | INFO | ✅ - Volume: 12.84M
19:41:34 | INFO | ✅
19:41:34 | INFO | signal filters
19:41:34 | INFO | ❌ - Breakout - 0.73 ATRs
19:41:34 | INFO | ❌ - Volume breakout - 0.01
19:41:34 | INFO | ❌
19:41:34 | INFO | ----- UMAUSDT - Signals -----
19:41:34 | INFO | initial filters
19:41:34 | INFO | ✅ - Return: 4.32%
19:41:34 | INFO | ✅ - Volume: 1.31M
19:41:34 | INFO | ✅
19:41:34 | INFO | signal filters
19:41:35 | INFO | ❌ - Breakout - 0.98 ATRs
19:41:35 | INFO | ❌ - Volume breakout - 0.01
19:41:35 | INFO | ❌
19:41:35 | INFO | ----- JSTUSDT - Signals -----
19:41:35 | INFO | initial filters
19:41:35 | INFO | ✅ - Return: -4.19%
19:41:35 | INFO | ✅ - Volume: 45.27M
19:41:35 | INFO | ✅
19:41:35 | INFO | signal filters
19:41:35 | INFO | Running live exit filters once before scheduling...
19:41:35 | INFO | Running live exit filters...
19:41:35 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:35 | INFO | ❌ - Volume breakout - 0.28
19:41:35 | INFO | ❌
19:41:35 | INFO | ----- AVAXUSDT - Signals -----
19:41:35 | INFO | initial filters
19:41:36 | INFO | ✅ - Return: 8.50%
19:41:36 | INFO | ✅ - Volume: 2.91M
19:41:36 | INFO | ✅
19:41:36 | INFO | signal filters
